Colonne1;NOM;TACHE;COULEUR;TOUCHE;REPONSE;TEMPS;COTE;SIMON;TEXTE;STROOP
15;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;404;Cote_Droit;Incompatible;DROITE;Incongruent
16;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;420;Cote_Gauche;Incompatible;GAUCHE;Incongruent
17;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;366;Cote_Droit;Incompatible;CENTRE;Neutre
18;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;398;Centre;Neutre;GAUCHE;Incongruent
19;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;491;Cote_Gauche;Incompatible;GAUCHE;Incongruent
20;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;405;Cote_Gauche;Compatible;CENTRE;Neutre
21;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;607;Cote_Droit;Compatible;DROITE;Congruent
22;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;556;Cote_Droit;Compatible;CENTRE;Neutre
23;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;406;Centre;Neutre;GAUCHE;Congruent
24;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;471;Cote_Droit;Compatible;CENTRE;Neutre
25;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;479;Cote_Droit;Incompatible;DROITE;Incongruent
26;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;390;Cote_Droit;Compatible;GAUCHE;Incongruent
27;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;385;Cote_Droit;Incompatible;GAUCHE;Congruent
28;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;362;Centre;Neutre;CENTRE;Neutre
29;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;436;Cote_Gauche;Compatible;DROITE;Incongruent
30;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;731;Centre;Neutre;CENTRE;Neutre
31;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;418;Cote_Droit;Compatible;DROITE;Congruent
32;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;430;Cote_Droit;Compatible;GAUCHE;Incongruent
33;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;629;Centre;Neutre;GAUCHE;Congruent
34;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;408;Centre;Neutre;CENTRE;Neutre
35;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;491;Cote_Gauche;Compatible;CENTRE;Neutre
36;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;383;Centre;Neutre;GAUCHE;Incongruent
37;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;361;Cote_Gauche;Compatible;GAUCHE;Congruent
38;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;477;Cote_Gauche;Incompatible;CENTRE;Neutre
39;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;543;Cote_Droit;Compatible;CENTRE;Neutre
40;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;467;Cote_Droit;Compatible;CENTRE;Neutre
41;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;469;Cote_Droit;Incompatible;CENTRE;Neutre
42;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;530;Cote_Gauche;Incompatible;GAUCHE;Incongruent
43;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;566;Cote_Gauche;Incompatible;DROITE;Congruent
44;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;359;Cote_Droit;Incompatible;DROITE;Incongruent
45;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;369;Centre;Neutre;CENTRE;Neutre
46;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;457;Centre;Neutre;DROITE;Incongruent
47;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;395;Cote_Gauche;Incompatible;CENTRE;Neutre
48;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;436;Cote_Droit;Compatible;GAUCHE;Incongruent
49;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;457;Cote_Droit;Incompatible;GAUCHE;Congruent
50;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;348;Cote_Gauche;Compatible;DROITE;Incongruent
51;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;391;Centre;Neutre;CENTRE;Neutre
52;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;395;Cote_Gauche;Compatible;GAUCHE;Congruent
53;sujet9;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;595;Cote_Gauche;Incompatible;CENTRE;Neutre
54;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;392;Cote_Droit;Incompatible;DROITE;Incongruent
55;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;426;Cote_Gauche;Incompatible;CENTRE;Neutre
56;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;439;Centre;Neutre;DROITE;Congruent
57;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;557;Cote_Gauche;Incompatible;DROITE;Congruent
58;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;571;Cote_Gauche;Incompatible;DROITE;Congruent
59;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;414;Cote_Droit;Incompatible;GAUCHE;Congruent
60;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;427;Centre;Neutre;DROITE;Congruent
61;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;855;Cote_Droit;Compatible;GAUCHE;Incongruent
62;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;435;Cote_Droit;Compatible;GAUCHE;Incongruent
63;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;439;Cote_Droit;Compatible;DROITE;Congruent
64;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;438;Centre;Neutre;GAUCHE;Incongruent
65;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;479;Centre;Neutre;DROITE;Congruent
66;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;427;Cote_Droit;Compatible;GAUCHE;Incongruent
67;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;504;Cote_Gauche;Incompatible;DROITE;Congruent
68;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;423;Cote_Gauche;Compatible;GAUCHE;Congruent
69;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;454;Centre;Neutre;GAUCHE;Congruent
70;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;455;Centre;Neutre;GAUCHE;Congruent
71;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;395;Centre;Neutre;GAUCHE;Congruent
72;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;390;Centre;Neutre;CENTRE;Neutre
73;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;406;Centre;Neutre;DROITE;Congruent
74;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;609;Cote_Droit;Compatible;DROITE;Congruent
75;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1084;Cote_Droit;Compatible;DROITE;Congruent
76;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;328;Centre;Neutre;DROITE;Incongruent
77;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;537;Centre;Neutre;DROITE;Congruent
78;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;451;Cote_Droit;Incompatible;GAUCHE;Congruent
79;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;417;Cote_Gauche;Incompatible;CENTRE;Neutre
80;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;385;Cote_Gauche;Compatible;GAUCHE;Congruent
81;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;467;Cote_Gauche;Compatible;DROITE;Incongruent
82;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;502;Cote_Droit;Incompatible;GAUCHE;Congruent
83;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;430;Cote_Gauche;Compatible;CENTRE;Neutre
84;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;386;Centre;Neutre;GAUCHE;Congruent
85;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;571;Cote_Gauche;Incompatible;GAUCHE;Incongruent
86;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;405;Cote_Gauche;Compatible;CENTRE;Neutre
87;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;431;Cote_Gauche;Compatible;CENTRE;Neutre
88;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;769;Cote_Droit;Incompatible;CENTRE;Neutre
89;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;419;Cote_Gauche;Incompatible;CENTRE;Neutre
90;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;423;Cote_Droit;Incompatible;DROITE;Incongruent
91;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;438;Cote_Gauche;Compatible;DROITE;Incongruent
92;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;459;Cote_Droit;Incompatible;CENTRE;Neutre
93;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;401;Centre;Neutre;GAUCHE;Incongruent
94;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;377;Centre;Neutre;DROITE;Incongruent
95;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;395;Cote_Droit;Compatible;DROITE;Congruent
96;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;477;Centre;Neutre;GAUCHE;Incongruent
97;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;448;Centre;Neutre;CENTRE;Neutre
98;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;462;Cote_Droit;Incompatible;CENTRE;Neutre
99;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;571;Cote_Droit;Compatible;CENTRE;Neutre
100;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;421;Centre;Neutre;CENTRE;Neutre
101;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;398;Cote_Droit;Incompatible;GAUCHE;Congruent
102;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;519;Cote_Gauche;Compatible;CENTRE;Neutre
103;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;460;Cote_Gauche;Incompatible;DROITE;Congruent
104;sujet9;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;313;Centre;Neutre;CENTRE;Neutre
105;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;438;Centre;Neutre;CENTRE;Neutre
106;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;510;Cote_Gauche;Incompatible;DROITE;Congruent
107;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;811;Cote_Droit;Compatible;CENTRE;Neutre
108;po;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;428;Cote_Gauche;Compatible;DROITE;Incongruent
1;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1446;Cote_Droit;Incompatible;DROITE;Incongruent
2;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;874;Cote_Droit;Compatible;CENTRE;Neutre
3;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;609;Cote_Droit;Incompatible;GAUCHE;Congruent
4;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;657;Cote_Droit;Compatible;GAUCHE;Incongruent
5;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;690;Centre;Neutre;DROITE;Incongruent
6;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;623;Cote_Droit;Compatible;CENTRE;Neutre
7;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;599;Centre;Neutre;GAUCHE;Congruent
8;pouak;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;655;Cote_Gauche;Incompatible;CENTRE;Neutre
9;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;732;Cote_Gauche;Incompatible;DROITE;Congruent
10;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;645;Cote_Gauche;Compatible;CENTRE;Neutre
11;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;602;Cote_Droit;Incompatible;CENTRE;Neutre
12;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;458;Cote_Gauche;Incompatible;DROITE;Congruent
13;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;591;Cote_Gauche;Incompatible;GAUCHE;Incongruent
14;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;574;Cote_Droit;Incompatible;CENTRE;Neutre
15;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;635;Centre;Neutre;DROITE;Congruent
16;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;580;Cote_Gauche;Incompatible;GAUCHE;Incongruent
17;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;920;Cote_Gauche;Compatible;DROITE;Incongruent
18;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;851;Cote_Gauche;Incompatible;GAUCHE;Incongruent
19;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;693;Centre;Neutre;DROITE;Incongruent
20;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;703;Cote_Droit;Compatible;DROITE;Congruent
21;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;748;Cote_Droit;Incompatible;CENTRE;Neutre
22;pouak;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;485;Cote_Gauche;Compatible;GAUCHE;Congruent
23;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;526;Cote_Gauche;Compatible;DROITE;Incongruent
24;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;510;Cote_Gauche;Incompatible;DROITE;Congruent
25;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;446;Cote_Gauche;Compatible;GAUCHE;Congruent
26;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;604;Cote_Droit;Incompatible;DROITE;Incongruent
27;pouak;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;495;Centre;Neutre;CENTRE;Neutre
28;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;501;Cote_Gauche;Incompatible;GAUCHE;Incongruent
29;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;983;Cote_Droit;Compatible;CENTRE;Neutre
30;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;540;Cote_Droit;Incompatible;GAUCHE;Congruent
31;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;620;Centre;Neutre;CENTRE;Neutre
32;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;611;Centre;Neutre;DROITE;Congruent
33;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1437;Cote_Droit;Compatible;DROITE;Congruent
34;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;825;Cote_Gauche;Compatible;GAUCHE;Congruent
35;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;670;Cote_Gauche;Incompatible;CENTRE;Neutre
36;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;966;Centre;Neutre;CENTRE;Neutre
37;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;601;Cote_Droit;Incompatible;DROITE;Incongruent
38;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;589;Centre;Neutre;CENTRE;Neutre
39;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1152;Cote_Gauche;Compatible;DROITE;Incongruent
40;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;801;Cote_Droit;Compatible;GAUCHE;Incongruent
41;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;541;Centre;Neutre;GAUCHE;Congruent
42;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;628;Centre;Neutre;CENTRE;Neutre
43;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;608;Cote_Gauche;Incompatible;GAUCHE;Incongruent
44;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;457;Cote_Gauche;Compatible;GAUCHE;Congruent
45;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;623;Cote_Gauche;Compatible;DROITE;Incongruent
46;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;498;Cote_Gauche;Incompatible;GAUCHE;Incongruent
47;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;655;Cote_Gauche;Compatible;CENTRE;Neutre
48;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;534;Cote_Gauche;Incompatible;CENTRE;Neutre
49;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;659;Centre;Neutre;GAUCHE;Congruent
50;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;493;Centre;Neutre;DROITE;Incongruent
51;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;547;Centre;Neutre;DROITE;Incongruent
52;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;703;Centre;Neutre;CENTRE;Neutre
53;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;597;Cote_Droit;Compatible;CENTRE;Neutre
54;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;509;Centre;Neutre;DROITE;Congruent
55;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;651;Cote_Gauche;Compatible;CENTRE;Neutre
56;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;613;Cote_Droit;Incompatible;CENTRE;Neutre
57;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;470;Centre;Neutre;DROITE;Incongruent
58;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;718;Cote_Droit;Incompatible;GAUCHE;Congruent
59;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;555;Centre;Neutre;GAUCHE;Incongruent
60;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;531;Cote_Gauche;Compatible;GAUCHE;Congruent
61;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;412;Cote_Droit;Compatible;GAUCHE;Incongruent
62;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;746;Centre;Neutre;CENTRE;Neutre
63;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;504;Cote_Droit;Compatible;DROITE;Congruent
64;pouak;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;431;Cote_Gauche;Incompatible;CENTRE;Neutre
65;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;535;Cote_Gauche;Compatible;DROITE;Incongruent
66;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;548;Cote_Droit;Compatible;DROITE;Congruent
67;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;623;Cote_Droit;Incompatible;DROITE;Incongruent
68;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;892;Cote_Gauche;Compatible;DROITE;Incongruent
69;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;662;Cote_Droit;Compatible;GAUCHE;Incongruent
70;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;527;Centre;Neutre;GAUCHE;Congruent
71;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;764;Centre;Neutre;CENTRE;Neutre
72;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;531;Cote_Droit;Compatible;GAUCHE;Incongruent
73;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;572;Cote_Droit;Incompatible;GAUCHE;Congruent
74;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;819;Centre;Neutre;CENTRE;Neutre
75;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;558;Centre;Neutre;CENTRE;Neutre
76;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;471;Cote_Droit;Compatible;CENTRE;Neutre
77;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;413;Centre;Neutre;GAUCHE;Incongruent
78;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;502;Centre;Neutre;GAUCHE;Incongruent
79;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;717;Cote_Droit;Incompatible;CENTRE;Neutre
80;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;773;Centre;Neutre;DROITE;Congruent
81;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;501;Cote_Droit;Compatible;CENTRE;Neutre
82;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;513;Cote_Gauche;Compatible;CENTRE;Neutre
83;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;440;Cote_Droit;Compatible;GAUCHE;Incongruent
84;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;685;Centre;Neutre;CENTRE;Neutre
85;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;502;Cote_Droit;Compatible;DROITE;Congruent
86;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;743;Cote_Gauche;Incompatible;CENTRE;Neutre
87;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;443;Centre;Neutre;GAUCHE;Incongruent
88;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;473;Cote_Droit;Compatible;DROITE;Congruent
89;pouak;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;408;Cote_Gauche;Incompatible;DROITE;Congruent
90;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;876;Cote_Gauche;Compatible;CENTRE;Neutre
91;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;564;Centre;Neutre;DROITE;Congruent
92;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1598;Centre;Neutre;GAUCHE;Congruent
93;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;965;Cote_Gauche;Incompatible;DROITE;Congruent
94;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;801;Cote_Droit;Incompatible;CENTRE;Neutre
95;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;717;Cote_Gauche;Compatible;GAUCHE;Congruent
96;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;776;Cote_Droit;Incompatible;DROITE;Incongruent
97;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;622;Cote_Droit;Incompatible;GAUCHE;Congruent
99;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1046;Centre;Neutre;CENTRE;Neutre
100;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;600;Centre;Neutre;DROITE;Congruent
101;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1016;Cote_Gauche;Incompatible;DROITE;Congruent
102;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;717;Centre;Neutre;DROITE;Incongruent
103;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;805;Centre;Neutre;GAUCHE;Incongruent
104;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;591;Cote_Gauche;Compatible;CENTRE;Neutre
105;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;671;Cote_Droit;Incompatible;GAUCHE;Congruent
106;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;467;Centre;Neutre;GAUCHE;Congruent
107;pouak;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;655;Cote_Droit;Incompatible;DROITE;Incongruent
108;pouak;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;935;Centre;Neutre;GAUCHE;Incongruent
